"","FINAL_ID","length","ridership","avg_speed","avg_speed_q10","avg_speed_q50","avg_speed_q90","trips","avg_load","avg_load_q10","avg_load_q50","avg_load_q90","service_hours","avg_speed_sd","riders_per_m","riders_per_km","avg_speed_cv","routes_str","stops_str","riders_per_service_hour","service_hour_km","low_inc_riders","rider_norm","equity_norm","reliability_norm","speed_norm","service_norm","final_score","rank","name","extents","comment"
"84","108211",1097.00032063029,3027.13484155716,7.39834186058494,5.64737159410525,6.59292850125623,10.8146276870546,125,20.591436190442,6.82586046803438,18.84,40.7372247823861,10.56,2.19768110693296,2.75946577647115,2759.46577647115,0.297050494333226,"17","SEPTA32501, SEPTA2821, SEPTA21317, NA, SEPTA21314, SEPTA21315, SEPTA358, SEPTA6064, SEPTA21316, SEPTA21313, SEPTA21312",286.66049635958,9.62625060486096,795.847028028782,5.02167484841109,4.71907292853343,7.24414306495992,9.20679886685552,4.29866183882323,5.56622014541887,84,"20th Street","JFK to South",NA
"85","245111",1353.88212316805,3880,7.16239359667761,1.65371987211845,7.47517519793386,11.3180007787512,330,10.7818181818182,2.5,9.25,21.05,4.91,3.44644811254276,2.86583295074529,2865.83295074529,0.481186640474694,"LUCYGO, 30, 42","SEPTA21230, SEPTA31743, NA, SEPTA21435, SEPTA21451, SEPTA28343, SEPTA22284",790.224032586558,3.62660819282459,949.382500991555,5.21524179470318,5.6294804170464,10,9.34844192634561,1.61948435406268,5.53460688224627,85,"38th Street","Market to Civic Center",NA
"86","300111",1108.53387051221,3116,9.37187612106542,7.98403549824548,9.07514340551343,11.0047416816189,171,14.9896036387264,8.88888888888889,14.6666666666667,21.6666666666667,11.15,1.26941057545395,2.81091997537271,2810.91997537271,0.135448928160783,"3","NA, SEPTA25455, SEPTA25401, SEPTA31367, SEPTA32167, SEPTA25399, SEPTA25456, SEPTA25396, SEPTA25459, SEPTA18078, SEPTA25458, SEPTA25395, SEPTA25460, SEPTA26260, SEPTA26261, SEPTA25394, SEPTA25465, SEPTA25393, SEPTA25457, SEPTA25398",279.461883408072,10.0583304638658,1204.52184153882,5.11531118145507,7.14236054674,3.30318054442112,7.25212464589235,4.49160977644395,5.50673352494894,86,NA,NA,NA
"87","151311",1681.52448905466,4854.13469884462,10.1304112405541,7.99482520642823,9.73819181492196,12.8874532790916,259,15.3005951497859,6.22808080808081,13.7875,26.7991452991453,17.34,2.02298564307318,2.88674636048481,2886.74636048481,0.199694325830995,"61, 331, 33","NA, SEPTA12342, SEPTA18426, SEPTA17873, SEPTA12307, SEPTA12293, SEPTA17874, SEPTA17875, SEPTA12320, SEPTA17876, SEPTA17878, SEPTA18421, SEPTA17879, SEPTA17883, SEPTA17880, SEPTA18418, SEPTA18416, SEPTA25801, SEPTA25800",279.93856394721,10.3120710479503,1112.04917392724,5.25330001038351,6.59403247993055,4.86992714429778,5.94900849858357,4.6049192061002,5.46542987946373,87,NA,NA,NA
"88","104432",462.016532936796,1440,7.70555610539325,6.21238715656839,7.54054279054279,9.57096449676059,99,9.80808080808081,3.33333333333333,10,15.7333333333333,3.48,1.42459996002289,3.1167715814122,3116.7715814122,0.184879577870543,"30, 40","SEPTA21463, SEPTA21464, SEPTA300, SEPTA299",413.793103448276,7.53219798841282,970.38799538568,5.67189982643504,5.75403508201926,4.50864124932649,8.95184135977337,3.36354967103196,5.37993147100905,88,NA,NA,NA
"89","110131",1384.58925618868,3508.97239616905,8.51797249869368,6.23244827984716,8.13306011726672,11.2662262561672,210,14.9795534507562,4.92571428571429,12.6036764705883,28.4345207457983,14.45,2.01879217691436,2.53430566536975,2534.30566536975,0.23700383832232,"48, 49, 7","SEPTA3145, NA, SEPTA3129, SEPTA32495, SEPTA690, SEPTA3124, SEPTA32494, SEPTA3155, SEPTA2850, SEPTA25157, SEPTA3107, SEPTA3167",242.835459942495,10.4363080497794,841.596971591198,4.61192855750792,4.99035285111111,5.77979079147917,8.30028328611898,4.66039800887135,5.32567911407236,89,"22nd Street","Fairmont to Arch",NA
"90","169212",2664.31475203391,7185.81839799348,12.7876514971439,9.98995958609667,12.1444501427514,16.2264990479875,305,16.2784496868186,5.01035714285714,16.9779647435897,25.8694444444444,34.63,2.98012492835072,2.69706062037449,2697.06062037449,0.233047086794345,"89, 56","SEPTA17576, SEPTA18143, SEPTA18202, SEPTA30928, SEPTA17708, SEPTA17896, SEPTA18144, SEPTA18201, SEPTA26247, SEPTA30927, SEPTA18020, SEPTA18203, SEPTA18134, NA, SEPTA18204, SEPTA18018, SEPTA18205, SEPTA18016, SEPTA17600, SEPTA18012, SEPTA17462, SEPTA18006, SEPTA18206, SEPTA827, SEPTA19013, SEPTA32161, SEPTA828, SEPTA18197, SEPTA18146, SEPTA18198, SEPTA17442, SEPTA17895, SEPTA18036, SEPTA26255",207.502697025512,12.9977135672742,1066.96124049964,4.90810996731932,6.32667802794661,5.68329785614342,2.57790368271955,5.80420950971115,5.29239956860214,90,"Erie Avenue","Front Street to Kensington",NA
"91","154111",2123.0572014296,4032.90238095238,7.30974359364307,2.68641231945771,7.92807901685424,11.4188936963599,181,13.2044361133035,4.25333333333333,12.9333333333333,22.4888888888889,20.56,3.08032257692668,1.899573114769,1899.573114769,0.421399538501664,"37, 79","SEPTA24243, SEPTA24298, NA, SEPTA24242, SEPTA32284, SEPTA24297, SEPTA24296, SEPTA24292, SEPTA24247, SEPTA24295, SEPTA24246, SEPTA24294, SEPTA1069, SEPTA24293, SEPTA1072, SEPTA24291, SEPTA24248, SEPTA24289, SEPTA24251, SEPTA632, SEPTA1286, SEPTA24250, SEPTA24290, SEPTA24301, SEPTA24240, SEPTA24239, SEPTA24302, SEPTA24241, SEPTA24300",196.152839540485,9.68414792882429,603.999780702866,3.45684248541472,3.58149105741454,10,9.26345609065156,4.32451624749253,5.24864445891189,91,"Snyder Avenue","Broad to 30th",NA
"92","129211",3216.92775115002,6381.47492726005,8.47258950926075,6.707979177957,7.88653199798697,10.891852791431,220,15.9856318460082,6.58403275152267,16.2318640955005,25.7062678571429,37.55,1.84222927856455,1.98371720501921,1983.71720501921,0.217434029649488,"32, 54","SEPTA9345, SEPTA20524, SEPTA2439, SEPTA9375, SEPTA20523, SEPTA20547, SEPTA32150, SEPTA9344, NA, SEPTA9349, SEPTA20527, SEPTA20528, SEPTA9348, SEPTA9346, SEPTA20525, SEPTA9347, SEPTA9351, SEPTA20598, SEPTA9352, SEPTA20529, SEPTA9353, SEPTA20530, SEPTA20539, SEPTA20531, SEPTA9355, SEPTA20532, SEPTA20536, SEPTA9361, SEPTA16543, SEPTA9357, SEPTA20534, SEPTA9356, SEPTA20533, SEPTA9358, SEPTA20535, SEPTA15998, SEPTA19701, SEPTA9342, SEPTA20522, SEPTA9343, SEPTA20521, SEPTA20542, SEPTA20520",169.946069966979,11.6726277071582,864.214621176,3.60996787122483,5.12446698875772,5.30254366856796,8.328611898017,5.21248421043747,5.19062421342812,92,"Lehigh Avenue","Germantown to 33rd",NA
"93","117212",3775.21455984093,6401.8254226166,9.27837709626693,7.56390874816355,9.14386192202031,11.1903502489261,147,18.3964565582614,10.4091670831251,18.0003019323672,26.8447957839262,71.66,1.4667375565502,1.69575141257305,1695.75141257305,0.158081261553847,"47, 471","SEPTA16306, NA, SEPTA16305, SEPTA16304, SEPTA16300, SEPTA16297, SEPTA26053, SEPTA16298, SEPTA16299, SEPTA729, SEPTA24345, SEPTA16301, SEPTA16302, SEPTA16303, SEPTA725, SEPTA30192, SEPTA16273, SEPTA16275, SEPTA16274, SEPTA16276, SEPTA16277, SEPTA26050, SEPTA16278, SEPTA16279, SEPTA26051, SEPTA16283, SEPTA16284, SEPTA26052, SEPTA16285, SEPTA20855, SEPTA22041",89.3361069301786,18.981702593089,585.013578087942,3.08592782352439,3.4689100316392,3.85511317581176,7.45042492917847,8.47639687788725,5.17100094638649,93,NA,NA,NA
"94","151211",1587.83327086078,4554.28374929762,11.2484956006214,7.50256213394686,10.1927611937892,15.8653111245677,302,11.7083667541501,2.5,11.475,21.6744444444445,15.7,5.06182009782962,2.86823801520969,2868.23801520969,0.449999740191923,"32, 35, 9, 27","SEPTA14893, SEPTA31281, NA, SEPTA16021, SEPTA16186, SEPTA16020, SEPTA16187, SEPTA12331, SEPTA17338, SEPTA123, SEPTA12302, SEPTA16185, SEPTA12275, SEPTA12300, SEPTA16181, SEPTA12274, SEPTA16064, SEPTA18045, SEPTA16065, SEPTA20405",290.081767471186,9.88768801367218,662.990396548888,5.21961853016866,3.93128317634221,10,4.13597733711048,4.4154083332403,5.1585746770766,94,NA,NA,NA
"95","113214",3442.01386054924,8172.31665103902,13.2207725111336,8.96634401408642,11.5705314213725,19.9064831581846,279,20.3513066764266,11.1878787878788,20.375,29.9333333333333,41.02,4.98615959286972,2.37428348116383,2374.28348116383,0.377145858055626,"701, 16, 4","NA, SEPTA5169, SEPTA17291, SEPTA17129, SEPTA17296, SEPTA17132, SEPTA17290, SEPTA17133, SEPTA17134, SEPTA17288, SEPTA17135, SEPTA17287, SEPTA17286, SEPTA17136, SEPTA17137, SEPTA17284, SEPTA1276, SEPTA17138, SEPTA32149, SEPTA17160, SEPTA17280, SEPTA17159, SEPTA17158, SEPTA17281, SEPTA17282, SEPTA17161, SEPTA17278, SEPTA17279, SEPTA142, SEPTA17297, SEPTA17121, SEPTA21194, SEPTA17127, SEPTA17120, SEPTA28696, SEPTA17118, SEPTA17300, SEPTA17298, SEPTA17299, SEPTA17117, SEPTA140",199.227612165749,11.9174418412872,867.382723129224,4.32072024303398,5.14325263931085,9.19742132813017,2.35127478753541,5.32180747856984,5.14003210468686,95,NA,NA,NA
"96","205222",1032.34039155142,3160.71007464757,10.46215126917,8.34132167297527,10.0277916044467,13.0288403755367,290,8.75425964983293,4.48333333333334,8,13.4941666666667,9.05,1.98716072776946,3.06169370152959,3061.69370152959,0.189938061173446,"53, K","SEPTA16443, SEPTA16444, SEPTA16474, SEPTA16472, SEPTA24789, SEPTA16446, SEPTA16445, SEPTA16473, SEPTA224, SEPTA227, SEPTA16471",349.249732005257,8.76648833472408,1024.49639565157,5.57166912001765,6.07487750262046,4.63200201605471,5.26912181303116,3.91472967117001,5.12795955208777,96,NA,NA,NA
"97","135111",1948.34111682331,4098.2007152268,10.3225383156235,7.19847648350646,10.0788293160205,13.6409506082691,273,11.1990811006339,3.67333333333333,10.875,18.325,21.38,3.10135983064233,2.10343080061295,2103.43080061295,0.300445465622377,"711, 89, 39, 3","SEPTA25406, SEPTA8986, NA, SEPTA2462, SEPTA16354, SEPTA19016, SEPTA32165, SEPTA19017, SEPTA801, SEPTA21262, SEPTA32164, SEPTA8970, SEPTA25440, SEPTA17743, SEPTA25436, SEPTA25405, SEPTA16355, SEPTA25407, SEPTA60, SEPTA21175",191.683850104154,10.973437769901,893.709333589352,3.82782263033503,5.29935951707372,7.32693591731738,5.52407932011331,4.90025661272052,5.11323659471115,97,NA,NA,NA
"98","126112",724.417744886131,2213.74191790751,9.22453414932833,7.73272345495047,8.93943232184959,11.0067381843449,119,15.7619707563108,6.50666666666667,14.6,26.64,4.64,1.51932126219006,3.05589134658137,3055.89134658137,0.164704389142587,"64","SEPTA25597, SEPTA24863, SEPTA25595, NA, SEPTA24861, SEPTA25596, SEPTA25593, SEPTA24865, SEPTA24864, SEPTA25594, SEPTA24862",477.099551273171,6.40514403844338,1021.02733507101,5.56110999652588,6.05430728083582,4.01663077872979,7.56373937677054,2.86025674797196,5.06646477577096,98,NA,NA,NA
"99","150111",2056.50797007808,4927.38926068032,10.686647282569,8.63272789333856,10.1636346938666,13.3091987681054,451,7.68411873850058,2.53571428571428,7.08333333333333,13,26.37,2.74074453996576,2.3959981348836,2395.9981348836,0.256464395941672,"32, 48, 49","SEPTA2885, SEPTA14949, SEPTA2889, SEPTA2888, SEPTA14948, SEPTA16000, SEPTA4341, SEPTA15009, SEPTA20593, SEPTA23051, SEPTA3196, NA, SEPTA746, SEPTA752, SEPTA2907, SEPTA2892, SEPTA20538, SEPTA2893, SEPTA14947, SEPTA2890, SEPTA30272, SEPTA3198, SEPTA30271, SEPTA2910, SEPTA2906, SEPTA30270",186.855868816091,12.8227074164944,788.422700948035,4.36023656222745,4.67504946710754,6.25437361900457,4.73087818696884,5.72605942897913,5.06349284032521,99,NA,NA,NA
"100","278111",1316.57856446917,4415.54985121088,14.1122241834768,10.5904424928481,13.5435318188982,18.5944703933841,245,16.0899360117959,9.81818181818182,15.5277777777778,22.8357142857143,12.8,3.13956794761138,3.35380657894213,3353.80657894213,0.22247151879059,"801, 802","NA, SEPTA28585, SEPTA1342, SEPTA31242, SEPTA31244, SEPTA1346, SEPTA1347, SEPTA28584, SEPTA18219, SEPTA28583, SEPTA31659, SEPTA18220, SEPTA18221, SEPTA28582",344.96483212585,9.72216952746823,1043.29889786638,6.10325603147971,6.18636925425814,5.42539245260462,1.75637393767705,4.34149502789736,5.05550087719401,100,NA,NA,NA
"101","120111",1221.4783482332,3142.49479556391,9.18348831193298,7.66736079600379,9.0158644641167,10.6667683758551,172,15.9479281403765,7.60818181818182,13.1305361305361,27.3418181818182,10.41,2.10533415808516,2.57269791159979,2572.69791159979,0.229252119300843,"57","SEPTA17552, NA, SEPTA17554, SEPTA22256, SEPTA24866, SEPTA17548, SEPTA17546, SEPTA17544, SEPTA17543, SEPTA17541, SEPTA31338, SEPTA17538, SEPTA17535, SEPTA18121",301.872698901433,8.52245970225955,833.013538830231,4.68179475367938,4.93945632985816,5.59075033316586,7.62039660056657,3.80575717367178,5.00814543101888,101,NA,NA,NA
"102","132111",2637.6231409695,4379,7.75329603981048,6.41065404732044,7.35245917899136,9.53877195634598,171,11.678054786088,5.47368421052632,12.0526315789474,16.7894736842105,35.27,1.50605927597954,1.66020684759022,1660.20684759022,0.194247616529338,"3","NA, SEPTA25477, SEPTA25478, SEPTA25383, SEPTA25385, SEPTA17162, SEPTA25475, SEPTA25476, SEPTA25382, SEPTA25479, SEPTA25380, SEPTA25481, SEPTA25480, SEPTA54, SEPTA57, SEPTA25482, SEPTA18420, SEPTA25378, SEPTA25483, SEPTA3112, SEPTA25377, SEPTA25484, SEPTA25485, SEPTA25375, SEPTA25374, SEPTA25486, SEPTA25488, SEPTA25371, SEPTA25489, SEPTA25373, SEPTA25487, SEPTA25490, SEPTA25370, SEPTA26263, SEPTA30884, SEPTA25369, SEPTA25491, SEPTA25376",124.156506946413,13.3718875347128,711.423813881281,3.02124383668394,4.21847508699843,4.73709874587002,8.89518413597734,5.97129921274641,5.00678989433811,102,NA,NA,NA
"103","160112",1419.91863992154,3244.45277777778,8.29806412010657,6.99012256217875,8.15595463551961,10.3605954837376,114,21.4279751461988,8.495,20.89,34.6783333333334,12.35,1.82204092873227,2.2849568183407,2284.9568183407,0.219574216631731,"WPS, 703","NA, SEPTA24525, SEPTA198, SEPTA24524, SEPTA24523, SEPTA22114, SEPTA24520, SEPTA24521, SEPTA24522, SEPTA24519, SEPTA24518, SEPTA1417, SEPTA19079",262.708726945569,8.69768143946784,825.292170445992,4.15816361348046,4.8936715254548,5.35473621152241,8.47025495750708,3.88400352585892,4.96208356232723,103,NA,NA,NA
"104","125112",1504.65704491897,3733.95158730159,9.52223066857331,7.86053573897092,9.06180137554874,11.6284193994718,130,21.9071746031746,10.3,21.3333333333333,34.04,13.35,1.96521241596398,2.48159645409607,2481.59645409607,0.206381517562883,"WPA, 703","NA, SEPTA24453, SEPTA180, SEPTA24457, SEPTA24455, SEPTA22113, SEPTA24459, SEPTA24460, SEPTA24458, SEPTA24451, SEPTA24461, SEPTA24462",279.696748112478,8.87245372298039,881.119054418605,4.51600835339103,5.2247039067556,5.03300707357831,6.8271954674221,3.96204917171402,4.90821567559021,104,NA,NA,NA
"105","198112",2126.9526856306,6342.87801046576,9.53616218704454,6.69214097279408,9.35804901473179,12.6046746905274,354,15.4830661052697,8.23397727272727,14.2005494505495,24.3928571428571,10.77,2.65790518284049,2.98214344555823,2982.14344555823,0.278718537993346,"18, 710, K","SEPTA15554, SEPTA18473, SEPTA15552, NA, SEPTA31519, SEPTA31436, SEPTA31479, SEPTA31520, SEPTA15557, SEPTA18470, SEPTA15556, SEPTA18471, SEPTA18472, SEPTA18474, SEPTA27748",588.93946243879,5.063582313213,844.379402660436,5.4269035922107,5.00685161867814,6.79708333296124,6.79886685552408,2.26117404906928,4.87322608855019,105,NA,NA,NA
"106","242211",1131.53551984101,2555.58497507729,7.19702624918288,5.97740242701981,6.87675855797888,8.84773051593111,101,18.4606689034568,7.89285714285714,18.3681318681319,31.7714285714286,9.75,1.3400723503704,2.25851060816576,2258.51060816576,0.186198063474139,"48","NA, SEPTA4465, SEPTA3076, SEPTA14935, SEPTA15947, SEPTA14928, SEPTA4463, SEPTA107, SEPTA4462, SEPTA5131",262.111279495107,8.6166097564219,760.142573791247,4.11003680951585,4.50735897159657,4.54079503638879,9.32011331444759,3.84780046358432,4.84891260502873,106,NA,NA,NA
"107","110111",1260.34959674729,2869.95225264394,8.53131829541274,7.07565289100354,7.97770476794504,11.0202899167149,117,18.8027694997547,9.29700680272108,18.672268907563,27.8423706324635,9.12,1.72634375865065,2.27710808179787,2277.10808179787,0.202353692462617,"331, 33","NA, SEPTA3158, SEPTA25379, SEPTA3142, SEPTA3108, SEPTA3146, SEPTA3121, SEPTA3168",314.687747000432,7.23608752963218,909.432600344284,4.14388048548337,5.39259256297086,4.93478087357667,8.27195467422096,3.23131971136376,4.8427901334292,107,"22nd Street","Cecil B Moore to York St",NA
"108","130111",1650.35028544908,3130.46204658052,8.32485039851331,5.89155025847726,7.95810662692977,11.0970858280439,277,9.88117319481688,2.175,7.22619047619047,20.2892307692307,13.74,2.3678733784864,1.89684703555445,1896.84703555445,0.284434345980472,"39, 33, 49, 7","SEPTA14752, NA, SEPTA16386, SEPTA16387, SEPTA16385, SEPTA16388, SEPTA16389, SEPTA14754, SEPTA16390, SEPTA16391, SEPTA16392, SEPTA16393, SEPTA16394, SEPTA656",227.835665689994,8.32550527069544,754.693245641746,3.45188156741995,4.47504650947341,6.93647421626382,8.41359773371105,3.71780595219369,4.82994250101862,108,NA,NA,NA
"109","112111",1746.95796490064,3233.72878673614,6.1907225824366,4.24749584612285,5.75661000829976,8.61143789609858,131,16.6991771918231,7.1,15.9833333333333,26.6153846153846,14.68,2.07847860723851,1.85106273402524,1851.06273402524,0.335740873470128,"2, 27","SEPTA2657, NA, SEPTA3057, SEPTA3040, SEPTA21213, SEPTA14934, SEPTA3064, SEPTA3069, SEPTA3024, SEPTA2660, SEPTA14907, SEPTA43",220.281252502462,8.40317872264027,547.205991873122,3.36856331161779,3.2447252947288,8.1876817799329,9.68838526912181,3.75249151331925,4.8259534110483,109,NA,NA,NA
"110","106411",1121.86977393886,2620.08884009172,8.75340198497044,7.21565050393367,8.22703998194798,11.0143822453974,117,19.7119481891313,7.93105751391466,19.6117216117216,31.0687978687979,7.23,1.69755897646668,2.33546611287391,2335.46611287391,0.193931339995739,"331, 33","NA, SEPTA2780, SEPTA22052, SEPTA2754, SEPTA21080, SEPTA2773, SEPTA14910, SEPTA2751, SEPTA2742, SEPTA2770",362.391264189726,6.44459826617453,932.990442386822,4.25008040988761,5.53228168754165,4.72938573915505,8.18696883852691,2.87787527777031,4.77960366601014,110,NA,NA,NA
"111","113117",2287.83318039816,1357.04847315883,8.04977918290684,2.16770268327762,8.0675552829077,13.7472163126913,295,2.30513476016413,0.5,1.625,3.76,38.27,4.41587569570266,0.593158839021058,593.158839021058,0.54857103472844,"701, 4, 45, 17","NA, SEPTA31309, SEPTA25240, SEPTA17203, SEPTA17209, SEPTA150, SEPTA17232, SEPTA20959, SEPTA20960, SEPTA31307, SEPTA32135, SEPTA25239, SEPTA158, SEPTA31487, SEPTA17229, SEPTA17231",35.459850356907,16.7276182231694,200.157804364204,1.07943024639861,1.18686034218079,10,8.6685552407932,7.46982153924312,4.76759743705478,111,NA,NA,NA
"112","136311",2571.4505669435,4893.42892133666,13.4508578568924,10.3623309870354,13.1759847438354,17.4763484507605,354,9.25638916367049,1.38333333333333,8.72706807081807,16.6526923076923,47.37,3.5699550185227,1.90298385831042,1902.98385831042,0.26540723695875,"66, 88, 70","SEPTA21839, SEPTA21840, SEPTA21928, NA, SEPTA21841, SEPTA21927, SEPTA26161, SEPTA21925, SEPTA21924, SEPTA21843, SEPTA21923, SEPTA32477, SEPTA32478, SEPTA21844, SEPTA21845, SEPTA21921, SEPTA21846, SEPTA21920, SEPTA21943, SEPTA22595, SEPTA1227, SEPTA21858, SEPTA21838, SEPTA21837, SEPTA21930, SEPTA21931, SEPTA21929, SEPTA964, SEPTA21836",103.302278263387,18.4215090925529,503.855240777881,3.46304935531048,2.98767167924713,6.47246185979448,2.20963172804533,8.22623900002197,4.75450170712487,112,"Frankford Avenue","Rhawn to Linden",NA
"113","204111",2210.76711955348,5641.26239348886,10.9869629160827,9.38691621800783,10.7655142072344,12.6798681126201,257,14.5534898743742,9.36294871794872,14.4333333333334,20.2862857142857,28.18,1.56521972202084,2.55172168230376,2551.72168230376,0.142461545922729,"801, 802","SEPTA1348, SEPTA18235, SEPTA17100, SEPTA1341, SEPTA17085, SEPTA17099, SEPTA18237, NA, SEPTA18236, SEPTA18267, SEPTA17084, SEPTA18268, SEPTA17080, SEPTA18269, SEPTA17075, SEPTA18270, SEPTA18229, SEPTA17130, SEPTA17128, SEPTA18230, SEPTA17124, SEPTA18233, SEPTA17125, SEPTA18232, SEPTA17123, SEPTA18234, SEPTA17126, SEPTA18231",200.18674213942,12.7467066751434,795.02026469694,4.64362221899223,4.71417053357536,3.47419660834469,4.36260623229462,5.6921208271311,4.74207875000458,113,NA,NA,NA
"114","186111",2048.4562910794,3590.86534991022,9.97307641333668,7.71675107288258,9.90465468005495,13.0820792419414,188,11.7363819813708,5.44083333333333,10.8086080586081,19.5015151515152,28.54,2.47572722811833,1.7529616646192,1752.9616646192,0.248241076826366,"57","NA, SEPTA17665, SEPTA17967, SEPTA17666, SEPTA17966, SEPTA17968, SEPTA17664, SEPTA845, SEPTA17663, SEPTA862, SEPTA17969, SEPTA925, SEPTA844, SEPTA30868, SEPTA17960, SEPTA17671, SEPTA17961, SEPTA17670, SEPTA17962, SEPTA17669, SEPTA17963, SEPTA17667, SEPTA17965, SEPTA17668, SEPTA17964",125.818687803442,13.9324427493453,558.441238559337,3.19003902005419,3.31134607311336,6.05383229260883,6.23229461756374,6.22161861628215,4.716516791134,114,NA,NA,NA
"115","177112",1472.55115861411,4101,11.4629147467283,8.8970926301555,10.9595745102913,14.716379217709,252,11.576741622575,4.14,11.2055555555556,19.17,15.56,2.64791922739269,2.78496266565003,2784.96266565003,0.230998771769497,"88, 88S, 70","SEPTA26383, SEPTA22756, SEPTA26504, SEPTA31379, SEPTA22352, SEPTA22804, SEPTA22453, SEPTA22454, SEPTA22754, SEPTA1242, SEPTA22805, SEPTA22753, NA, SEPTA22755, SEPTA22752, SEPTA30986, SEPTA17679, SEPTA1023, SEPTA17513",263.560411311054,10.5666957028809,727.34838973212,5.06807407836135,4.31290181996268,5.63334578615811,3.88101983002833,4.71862342306926,4.71419553237163,115,NA,NA,NA
"116","166112",1521.58952269578,4729.8280460935,9.29524406479638,7.83540653415028,8.90782636812811,11.0707435477894,218,19.5551536852002,8.70512820512821,19.078912601626,30.3284722222222,6.82,1.66479778533228,3.108478321876,3108.478321876,0.179102105735698,"6","SEPTA25288, SEPTA11133, SEPTA11128, SEPTA11132, NA, SEPTA11135, SEPTA14890, SEPTA20606, SEPTA11127",693.523173914003,4.4821549427582,888.758778832273,5.65680775565113,5.27000459318436,4.36774656812902,7.42209631728045,2.00153405505548,4.70581696164893,116,NA,NA,NA
"117","247111",2540.96506392549,4255,9.24577663835214,1.99155882993718,9.52648033952703,13.1090186048015,255,12.1589169000934,4.5,11,21.5,21.83,3.80273019828026,1.67456060707365,1674.56060707365,0.411293755735593,"LUCYGR, 30, 38, 40","NA, SEPTA21426, SEPTA421, SEPTA22230, SEPTA2452, SEPTA21248, SEPTA32178, SEPTA21425, SEPTA21422, SEPTA21423, SEPTA21424, SEPTA22225, SEPTA22228, SEPTA25989, SEPTA22221, SEPTA22223, SEPTA22224, SEPTA31582, SEPTA642, SEPTA22226, SEPTA21627, SEPTA22227",194.915254237288,8.59122398411696,529.494016842794,3.04736480313789,3.13969995828505,10,7.47875354107649,3.83646428970565,4.69072645541671,117,NA,NA,NA
"118","124112",2163.54092784087,4469,9.4125776517232,8.18098910203997,9.25865454364252,10.7215996682256,185,9.801617001617,5.21538461538462,9.23076923076923,15.4,25.87,1.08080247341961,2.06559531298531,2065.59531298531,0.114825344704778,"46","NA, SEPTA21645, SEPTA21499, SEPTA21500, SEPTA21644, SEPTA711, SEPTA716, SEPTA19029, SEPTA21643, SEPTA32182, SEPTA717, SEPTA21812, SEPTA710, SEPTA21860, SEPTA21864, SEPTA21809, SEPTA21865, SEPTA21810, SEPTA21811, SEPTA21863, SEPTA21808, SEPTA21870, SEPTA21807, SEPTA21873, SEPTA709, SEPTA21871, SEPTA21806, SEPTA21805, SEPTA21875",172.748357170468,11.9572501111949,752.694715524562,3.75896962327217,4.46319597910676,2.80023511286145,7.08215297450425,5.33958410809531,4.62573593853927,118,NA,NA,NA
"119","102111",1302.63659439039,3316,11.1430536926814,9.03994629227962,10.9392708064011,13.6224609163567,230,12.9290372670807,3,11.3571428571429,26.1571428571429,13.37,1.88319957804264,2.54560636042305,2545.60636042305,0.169002109294286,"42","SEPTA22125, SEPTA22156, SEPTA22124, SEPTA22158, SEPTA22154, NA, SEPTA21457, SEPTA22127, SEPTA22151, SEPTA22147, SEPTA22122, SEPTA22191, SEPTA22190, SEPTA26111, SEPTA22160",248.017950635752,10.2637988657588,829.192224224417,4.63249355838692,4.91679737446522,4.12143888450975,4.1643059490085,4.58336296411347,4.56888157843118,119,NA,NA,NA
"120","227111",1348.65514612775,3055.21349769512,9.8140748146164,8.15278701601004,9.5431734257745,12.0263749266683,191,11.9129173223739,5.8891156462585,10.2666666666667,20.5714285714286,12.06,2.03898119632038,2.26537785175642,2265.37785175642,0.207760918358159,"57","SEPTA17391, NA, SEPTA17392, SEPTA18127, SEPTA18128, SEPTA18126, SEPTA17397, SEPTA24204, SEPTA17395, SEPTA18125, SEPTA18124, SEPTA17399, SEPTA18123, SEPTA17401, SEPTA18122, SEPTA17533, SEPTA18119, SEPTA18120",253.3344525452,8.94224148747486,734.41712375177,4.12253381698417,4.35481674855613,5.06664639381351,6.43059490084986,3.99321333025957,4.55479613578289,120,NA,NA,NA
"121","136322",2410.05507379794,4173.90610772956,13.8875647497219,9.1265306122449,13.659510567297,19.8636363636363,331,8.5916488081864,3.5,7.92045454545455,15,41.61,4.14924714112765,1.73187167094568,1731.87167094568,0.298774278709357,"66, 84, WR5, 133, 130, 129","SEPTA954, SEPTA21880, SEPTA21905, SEPTA21906, NA, SEPTA21878, SEPTA21877, SEPTA21907, SEPTA21872, SEPTA21910, SEPTA21869, SEPTA21911, SEPTA21912, SEPTA21859, SEPTA21918, SEPTA21861, SEPTA21916, SEPTA21917, SEPTA21866, SEPTA21915, SEPTA21868, SEPTA21913, SEPTA21914, SEPTA7523, SEPTA21876, SEPTA21908, SEPTA21909, SEPTA17072",100.310168414553,17.2651656189864,447.749529482565,3.15165945699293,2.65498595701024,7.28618083588457,1.92634560906516,7.70986665876147,4.53069382380988,121,"Frankford Avenue","Linden to County Line",NA
