"","trip_id","route_id","direction_id","pattern_id","source","run","trip_begin","trip_end","distance_traveled","n_stops","avg_stop_spacing_ft","dwell_sum","dwell_est","dwell_hybrid","ons_total","offs_total","max_entry_load","avg_speed","avg_load","max_load","ons_offs","ridership"
"179","SEPTA30391506","18","Westbound","W1","uta",986s (~16.43 minutes),"15:33:58","15:50:24",2.32774193548387,21,585.260829493088,0s,240.096774193548s (~4 minutes),240.096774193548s (~4 minutes),29.3225806451613,27.6129032258064,25.1612903225806,9.13208280060685,26.2903225806452,29.0967741935484,56.9354838709677,54.4838709677419
"180","SEPTA30391633","18","Eastbound","E01","uta",1028s (~17.13 minutes),"17:01:10","17:18:18",2.45516129032258,23,563.619635343618,0s,268.948387096774s (~4.48 minutes),268.948387096774s (~4.48 minutes),34,24.6774193548387,18.8064516129032,9.36818672134473,26.7335203366059,35.0967741935484,58.6774193548387,52.8064516129032
"181","SEPTA30391756","18","Westbound","W1","uta",872s (~14.53 minutes),"18:19:42","18:34:14",2.40162365591398,21,603.836804915515,0s,246.125053763441s (~4.1 minutes),246.125053763441s (~4.1 minutes),31.1602150537634,17.4505376344086,17.3666666666667,10.462056140469,25.4936507936508,33.3225806451613,48.610752688172,48.5268817204301
"182","SEPTA30391920","18","Eastbound","E01","uta",857s (~14.28 minutes),"19:46:25","20:00:42",2.42354838709677,23,556.362412342216,0s,201.635483870968s (~3.36 minutes),201.635483870968s (~3.36 minutes),18.0322580645161,15.3870967741935,13.9677419354839,11.1595219067447,16.81206171108,20.741935483871,33.4193548387097,32
"183","SEPTA30392040","18","Westbound","W1","uta",719s (~11.98 minutes),"20:59:30","21:11:29",2.31034482758621,21,580.886699507389,0s,202.365517241379s (~3.37 minutes),202.365517241379s (~3.37 minutes),19.3448275862069,15.2413793103448,13.7586206896552,11.7663916764036,17.4351395730706,20.7931034482759,34.5862068965517,33.1034482758621
"184","SEPTA30401745","18","Eastbound","E01","uta",1082s (~18.03 minutes),"18:15:12","18:33:14",2.46173913043478,23,565.129678638941,0s,318.234782608696s (~5.3 minutes),318.234782608696s (~5.3 minutes),48.6086956521739,35.0869565217391,24.8260869565217,9.36891904339027,34.8941398865785,46.4782608695652,83.695652173913,73.4347826086956
"185","SEPTA30401911","18","Westbound","W1","uta",828s (~13.8 minutes),"19:32:10","19:45:58",2.324,21,584.32,0s,225.723333333333s (~3.76 minutes),225.723333333333s (~3.76 minutes),25.7,19,16.2666666666667,10.2293378867826,21.4253968253968,26.4666666666667,44.7,41.9666666666667
"186","SEPTA30402025","18","Eastbound","E01","uta",873s (~14.55 minutes),"20:50:29","21:05:02",2.50019841269841,23,573.958592132505,0s,191.254894179894s (~3.19 minutes),191.254894179894s (~3.19 minutes),18.2050264550264,15.4669312169312,14.2222222222222,12.571430002667,16.4689440993789,19.8571428571429,33.6719576719576,32.4272486772486
"187","SEPTA30402147","18","Westbound","W1","uta",794s (~13.23 minutes),"22:06:34","22:19:48",2.33464285714286,21,586.995918367347,0s,213.585714285714s (~3.56 minutes),213.585714285714s (~3.56 minutes),22.8214285714286,15.8214285714286,14,10.621915405134,19.6989795918367,23.5714285714286,38.6428571428572,36.8214285714286
"188","SEPTA30402302","18","Eastbound","E01","uta",795s (~13.25 minutes),"23:26:05","23:39:20",2.428,23,557.384347826087,0s,214.064s (~3.57 minutes),214.064s (~3.57 minutes),20.32,18.76,14.76,11.7553588593448,19.1008695652174,26.24,39.08,35.08
"189","SEPTA30402404","18","Westbound","W1","uta",629s (~10.48 minutes),"00:20:36","00:31:05",2.3912,21,601.216,0s,142.096s (~2.37 minutes),142.096s (~2.37 minutes),10.04,6.6,8.72,13.7602493098849,10.752380952381,13.44,16.64,18.76
"190","SEPTA30402500","18","Eastbound","E03","uta",656s (~10.93 minutes),"01:20:54","01:31:50",2.68388339438339,23,616.126274884536,0s,115.585665445665s (~1.93 minutes),115.585665445665s (~1.93 minutes),6.45763125763125,3.36642246642246,2.88888888888889,15.3017179162114,4.43987365291713,6.46666666666667,9.82405372405372,9.34652014652015
"191","SEPTA30411504","18","Eastbound","E01","uta",1090s (~18.17 minutes),"15:36:07","15:54:17",2.47541666666667,23,568.269565217391,0s,300.091666666666s (~5 minutes),300.091666666666s (~5 minutes),43.7916666666666,37.375,29.9166666666667,8.66122846884551,36.1684782608696,43.625,81.1666666666666,73.7083333333333
"192","SEPTA30411632","18","Westbound","W2","uta",995s (~16.58 minutes),"16:56:28","17:13:03",2.34041666666667,21,588.447619047619,0s,237.1s (~3.95 minutes),237.1s (~3.95 minutes),28.6666666666667,22.3333333333333,18.0416666666667,9.1068534074393,22.9484126984127,27.9583333333333,51,46.7083333333334
"193","SEPTA30421516","18","Eastbound","E01","uta",1021s (~17.02 minutes),"15:48:32","16:05:33",2.45181818181818,23,562.852173913043,0s,268.004545454545s (~4.47 minutes),268.004545454545s (~4.47 minutes),34.5,35.9090909090909,32.5909090909091,9.08661045418572,35.6106719367589,40.6818181818182,70.4090909090908,67.0909090909091
"194","SEPTA30421640","18","Westbound","W2","uta",928s (~15.47 minutes),"17:06:36","17:22:04",2.33238095238095,21,586.427210884354,0s,237.638095238095s (~3.96 minutes),237.638095238095s (~3.96 minutes),28.8571428571429,23.7619047619048,19.7619047619048,9.54357618061362,23.2925170068027,27.8095238095238,52.6190476190476,48.6190476190477
"195","SEPTA30431520","18","Westbound","W1","uta",1023s (~17.05 minutes),"15:48:07","16:05:10",2.32147058823529,21,583.684033613445,0s,262.358823529412s (~4.37 minutes),262.358823529412s (~4.37 minutes),35.5588235294118,28.8529411764706,27,8.57599891447084,31.2563025210084,35.8235294117647,64.4117647058824,62.5588235294118
"196","SEPTA30431651","18","Eastbound","E01","uta",1063s (~17.72 minutes),"17:19:09","17:36:52",2.4646875,23,565.80652173913,0s,306.690625s (~5.11 minutes),306.690625s (~5.11 minutes),45.28125,31.40625,20.8125,8.96295803950741,32.2160326086956,44.5625,76.6875,66.09375
"197","SEPTA30431817","18","Westbound","W1","uta",847s (~14.12 minutes),"18:40:26","18:54:33",2.32741935483871,21,585.179723502304,0s,250.564516129032s (~4.18 minutes),250.564516129032s (~4.18 minutes),32.2903225806451,17.9677419354839,15.2903225806452,10.2708528952325,24.2811059907834,32.9032258064516,50.258064516129,47.5806451612903
"198","SEPTA30431937","18","Eastbound","E01","uta",878s (~14.63 minutes),"20:02:08","20:16:46",2.54626811594203,23,584.534593572779,0s,240.753442028986s (~4.01 minutes),240.753442028986s (~4.01 minutes),29.4981884057971,22.4673913043478,17.0434782608696,11.3220824635861,22.1676906112161,29.2173913043478,51.965579710145,46.5416666666667
"199","SEPTA30432055","18","Westbound","W1","uta",767s (~12.78 minutes),"21:16:46","21:29:33",2.31935483870968,21,583.152073732719,0s,208.08064516129s (~3.47 minutes),208.08064516129s (~3.47 minutes),21.0967741935484,12.8387096774194,12.9354838709677,10.9999123743544,18.0337941628264,22.9032258064516,33.9354838709677,34.0322580645161
"200","SEPTA30432204","18","Eastbound","E01","uta",753s (~12.55 minutes),"22:27:21","22:39:54",2.43411764705882,23,558.788746803069,0s,195.594117647059s (~3.26 minutes),195.594117647059s (~3.26 minutes),15.8823529411765,13.8235294117647,10.5294117647059,12.6016996468211,13.1739130434783,16.1176470588235,29.7058823529412,26.4117647058824
"201","SEPTA30432318","18","Westbound","W1","uta",694s (~11.57 minutes),"23:35:18","23:46:52",2.40550403225806,21,604.812442396313,0s,215.454637096774s (~3.59 minutes),215.454637096774s (~3.59 minutes),22.648185483871,13.7510080645161,10.2258064516129,12.7633489032542,16.6099270353303,23.25,36.3991935483871,32.8739919354839
"202","SEPTA30441522","18","Eastbound","E01","uta",1046s (~17.43 minutes),"15:53:38","16:11:04",2.44923076923077,23,562.258193979933,0s,270.530769230769s (~4.51 minutes),270.530769230769s (~4.51 minutes),33.6923076923078,28.8076923076923,22.1538461538462,9.20496030300077,27.9314381270903,35.5,62.5000000000001,55.846153846154
"203","SEPTA30441648","18","Westbound","W1","uta",995s (~16.58 minutes),"17:12:48","17:29:23",2.32115384615385,21,583.604395604395,0s,231.203846153846s (~3.85 minutes),231.203846153846s (~3.85 minutes),27.5,18.1923076923077,15.0384615384615,8.87177311457168,21.0659340659341,26.8076923076923,45.6923076923077,42.5384615384615
"204","SEPTA30451527","18","Westbound","W1","uta",974s (~16.23 minutes),"15:55:32","16:11:46",2.33137931034483,21,586.175369458128,0s,242.01724137931s (~4.03 minutes),242.01724137931s (~4.03 minutes),31.6551724137931,24.1724137931034,20.0689655172414,9.49714026672466,25.1034482758621,30.3448275862069,55.8275862068965,51.7241379310345
"205","SEPTA30471528","18","Eastbound","E01","uta",1071s (~17.85 minutes),"15:58:57","16:16:48",2.45904761904762,23,564.511801242236,0s,268.642857142857s (~4.48 minutes),268.642857142857s (~4.48 minutes),32.4285714285714,27.8095238095238,20.2380952380952,8.7211531960976,26.5734989648033,35,60.2380952380952,52.6666666666666
"206","SEPTA30471656","18","Westbound","W1","uta",996s (~16.6 minutes),"17:19:03","17:35:39",2.3445,21,589.474285714286,0s,239.67s (~3.99 minutes),239.67s (~3.99 minutes),31.05,19.5,15.7,9.06864906107406,23.3619047619048,31,50.55,46.75
"207","SEPTA30481524","18","Westbound","W5WMS","uta",970s (~16.17 minutes),"15:28:07","15:44:17",2.32746753246753,21,585.191836734694,0s,279.071428571428s (~4.65 minutes),279.071428571428s (~4.65 minutes),40.0952380952381,17.8246753246753,11.2727272727273,9.1912136087029,23.705833848691,33.6666666666667,57.9199134199134,51.3679653679654
"208","SEPTA30481624","18","Eastbound","E01","uta",1054s (~17.57 minutes),"16:52:42","17:10:16",2.43190476190476,23,558.280745341615,0s,252.214285714286s (~4.2 minutes),252.214285714286s (~4.2 minutes),30.4761904761905,23.2857142857143,17.5238095238095,9.20458160600417,24.5548654244306,33.4761904761905,53.7619047619048,48
"209","SEPTA30481747","18","Westbound","W1","uta",878s (~14.63 minutes),"18:10:58","18:25:36",2.334,21,586.834285714286,0s,214.19s (~3.57 minutes),214.19s (~3.57 minutes),22.55,14.55,13.5,10.043974085515,18.6166666666667,24.25,37.1,36.05
"210","SEPTA30491540","18","Eastbound","E01","uta",1211s (~20.18 minutes),"16:07:21","16:27:32",2.46466666666667,23,565.801739130435,0s,286.4s (~4.77 minutes),286.4s (~4.77 minutes),41.2666666666667,28.1666666666666,15.6666666666667,9.05732877252863,26.5652173913044,37.8,69.4333333333333,56.9333333333334
"211","SEPTA30491704","18","Westbound","W1","uta",969s (~16.15 minutes),"17:31:15","17:47:24",2.33354838709677,21,586.720737327189,0s,258.858064516129s (~4.31 minutes),258.858064516129s (~4.31 minutes),34.3548387096774,23.2903225806452,19.3548387096774,9.26651376711736,26.7219662058372,34.5161290322581,57.6451612903226,53.7096774193548
"212","SEPTA30491833","18","Eastbound","E01","uta",890s (~14.83 minutes),"19:01:13","19:16:03",2.45620689655172,23,563.859670164918,0s,280.91724137931s (~4.68 minutes),280.91724137931s (~4.68 minutes),36.5517241379311,26.7931034482759,18.9655172413793,10.8876301474129,27.287856071964,37.2068965517241,63.3448275862069,55.5172413793104
"213","SEPTA30491955","18","Westbound","W1","uta",759s (~12.65 minutes),"20:16:43","20:29:22",2.320625,21,583.471428571429,0s,209.034375s (~3.48 minutes),209.034375s (~3.48 minutes),21.34375,15.40625,13.5625,11.26150094061,17.7574404761905,22.5,36.75,34.90625
"214","SEPTA30492113","18","Eastbound","E01","uta",801s (~13.35 minutes),"21:38:24","21:51:45",2.43892857142857,23,559.893167701863,0s,205.457142857143s (~3.42 minutes),205.457142857143s (~3.42 minutes),18.5357142857143,19.3214285714286,14.3928571428571,11.9025033785342,15.639751552795,17.9285714285714,37.8571428571429,32.9285714285714
"215","SEPTA30492232","18","Westbound","W1","uta",695s (~11.58 minutes),"22:50:46","23:02:21",2.32870967741935,21,585.504147465438,0s,209.029032258065s (~3.48 minutes),209.029032258065s (~3.48 minutes),21.3225806451613,12.5161290322581,11.5161290322581,12.4118547612026,17.3010752688172,23.3870967741935,33.8387096774194,32.8387096774194
"216","SEPTA30492347","18","Eastbound","E01","uta",745s (~12.42 minutes),"00:09:12","00:21:37",2.41724137931035,23,554.914542728636,0s,195.506896551724s (~3.26 minutes),195.506896551724s (~3.26 minutes),18.2413793103448,11.3103448275862,6.72413793103448,13.0937803352318,12.6461769115442,19.8620689655172,29.551724137931,24.9655172413793
"217","SEPTA30492448","18","Westbound","W1","uta",578s (~9.63 minutes),"01:03:44","01:13:22",2.68872325375774,21,676.021846659088,0s,164.278169761273s (~2.74 minutes),164.278169761273s (~2.74 minutes),9.46825817860301,5.78770999115826,5.03846153846154,15.6924254618499,7.43690791966654,10.5333333333333,15.2559681697613,14.5067197170645
"218","SEPTA30501552","18","Eastbound","E01","uta",1036s (~17.27 minutes),"16:24:17","16:41:33",2.46777093596059,23,566.514371385736,0s,298.025615763547s (~4.97 minutes),298.025615763547s (~4.97 minutes),41.2475369458128,33.8472906403941,22.9310344827586,9.46451144161892,30.8936603127008,39.448275862069,75.0948275862069,64.1785714285714
"219","SEPTA30501721","18","Westbound","W1","uta",912s (~15.2 minutes),"17:44:19","17:59:31",2.3258064516129,21,584.774193548387,0s,213.922580645161s (~3.57 minutes),213.922580645161s (~3.57 minutes),22.5483870967742,15.5483870967742,14.7096774193548,9.72819295123969,19.7511520737327,25.1612903225806,38.0967741935484,37.258064516129
"220","SEPTA30501848","18","Eastbound","E01","uta",806s (~13.43 minutes),"19:12:38","19:26:04",2.43741935483871,23,559.546704067321,0s,214.416129032258s (~3.57 minutes),214.416129032258s (~3.57 minutes),19.4516129032258,17.2903225806452,15.741935483871,11.6101912477504,18.1865357643759,22.0322580645161,36.741935483871,35.1935483870968
"221","SEPTA30502010","18","Westbound","W1","uta",702s (~11.7 minutes),"20:28:22","20:40:04",2.321875,21,583.785714285714,0s,177.2125s (~2.95 minutes),177.2125s (~2.95 minutes),13.15625,11.75,13.125,11.9931611337522,14.7708333333333,16.25,24.90625,26.28125
"222","SEPTA30502130","18","Eastbound","E01","uta",725s (~12.08 minutes),"21:53:22","22:05:27",2.43548387096774,23,559.102384291725,0s,196.087096774194s (~3.27 minutes),196.087096774194s (~3.27 minutes),17.6451612903226,16.3548387096774,12.6129032258065,12.7319350462316,15.2987377279102,19,34,30.2580645161291
"223","SEPTA30502256","18","Westbound","W1","uta",599s (~9.98 minutes),"23:12:37","23:22:36",2.32741935483871,21,585.179723502304,0s,167.167741935484s (~2.79 minutes),167.167741935484s (~2.79 minutes),13.9354838709677,7.48387096774193,9.90322580645161,13.918505560963,13.6236559139785,17.1290322580645,21.4193548387096,23.8387096774193
"224","SEPTA30502410","18","Eastbound","E01","uta",626s (~10.43 minutes),"00:31:16","00:41:42",2.38033333333333,23,546.441739130434,0s,164.233333333333s (~2.74 minutes),164.233333333333s (~2.74 minutes),11.0333333333333,6.46666666666667,4.93333333333333,14.1026870253213,8.44202898550725,12.3,17.5,15.9666666666667
"225","SEPTA30502510","18","Westbound","W2","uta",527s (~8.78 minutes),"01:24:46","01:33:33",2.99767971802754,21,753.702329104068,0s,133.543118971206s (~2.23 minutes),133.543118971206s (~2.23 minutes),6.19578595317726,4.60725718725719,6.36363636363636,20.4018592371099,7.28185389489737,8.74074074074074,10.8030431404344,12.5594223168136
"226","SEPTA30511818","18","Eastbound","E01","uta",909s (~15.15 minutes),"18:45:50","19:00:59",2.4764,23,568.495304347826,0s,264.276s (~4.4 minutes),264.276s (~4.4 minutes),32.76,25.2,21.28,10.9407667171645,27.4817391304348,35.08,57.96,54.04
"227","SEPTA30511940","18","Westbound","W1","uta",752s (~12.53 minutes),"20:00:29","20:13:01",2.31527777777778,21,582.126984126984,0s,219.463888888889s (~3.66 minutes),219.463888888889s (~3.66 minutes),25.9444444444444,16.2222222222222,15.3611111111111,11.4962687882371,21.6706349206349,27.9166666666667,42.1666666666666,41.3055555555555
"228","SEPTA30512057","18","Eastbound","E01","uta",784s (~13.07 minutes),"21:22:05","21:35:09",2.44382352941176,23,561.016879795396,0s,196.673529411765s (~3.28 minutes),196.673529411765s (~3.28 minutes),16.2058823529412,14.6176470588235,13.1470588235294,12.0801319789097,14.9936061381074,17.7352941176471,30.8235294117647,29.3529411764706
"229","SEPTA30512210","18","Westbound","W1","uta",787s (~13.12 minutes),"22:29:40","22:42:47",2.33833333333333,21,587.923809523809,0s,226.158333333333s (~3.77 minutes),226.158333333333s (~3.77 minutes),25.25,19.25,13.7777777777778,10.853266368725,19.5899470899471,25.5,44.5,39.0277777777778
"230","SEPTA30512324","18","Eastbound","E01","uta",728s (~12.13 minutes),"23:46:28","23:58:36",2.38333333333333,23,547.130434782609,0s,186.4s (~3.11 minutes),186.4s (~3.11 minutes),16.4,10.8666666666667,8.3,13.0901267176813,12.9942028985507,18.6666666666667,27.2666666666667,24.7
"231","SEPTA30512426","18","Westbound","W1","uta",578s (~9.63 minutes),"00:42:52","00:52:30",2.44747186147186,21,615.364353741497,0s,147.311515151515s (~2.46 minutes),147.311515151515s (~2.46 minutes),8.52554112554112,4.95238095238095,7.36363636363636,15.4712407075869,9.58437435580292,11.9142857142857,13.4779220779221,15.8891774891775
"232","SEPTA30512525","18","Eastbound","E03","uta",613s (~10.22 minutes),"01:46:51","01:57:04",3.32638779956427,23,763.622938334755,0s,130.113675579323s (~2.17 minutes),130.113675579323s (~2.17 minutes),5.25311150722915,3.34855218855219,2.88235294117647,15.8922541261022,3.84123123821334,5.44,8.60166369578134,8.13546444840562
"233","SEPTA30811025","26","Eastbound","E5","uta",899s (~14.98 minutes),"10:38:35","10:53:34",2.40111111111111,24,528.244444444444,0s,219.633333333333s (~3.66 minutes),219.633333333333s (~3.66 minutes),22.8888888888889,29.2222222222223,16.8888888888889,10.7977036556043,17.1296296296296,22.1111111111111,52.1111111111112,39.7777777777778
"234","SEPTA30811110","26","Westbound","W6","uta",939s (~15.65 minutes),"11:15:59","11:31:38",2.28777777777778,23,525.194202898551,0s,215.322222222222s (~3.59 minutes),215.322222222222s (~3.59 minutes),23,19.8888888888889,12.7777777777778,9.38693441482064,15.280193236715,17.5555555555556,42.8888888888889,35.7777777777778
"235","SEPTA30811154","26","Eastbound","E5","uta",1037s (~17.28 minutes),"12:07:30","12:24:47",2.41625,24,531.575,0s,245.625s (~4.09 minutes),245.625s (~4.09 minutes),28.75,31.5,13.875,9.90083904588788,17.4270833333333,20.5,60.25,42.625
"236","SEPTA30811234","26","Westbound","W6","uta",886s (~14.77 minutes),"12:38:57","12:53:43",2.26777777777778,23,520.602898550724,0s,196.688888888889s (~3.28 minutes),196.688888888889s (~3.28 minutes),19.2222222222222,18.1111111111111,10.5555555555556,9.56401031530275,14.0676328502415,16.7777777777778,37.3333333333333,29.7777777777778
"237","SEPTA3081521","26","Eastbound","E4","uta",601s (~10.02 minutes),"05:27:43","05:37:44",2.36597222222222,24,520.513888888889,0s,95.1694444444445s (~1.59 minutes),95.1694444444445s (~1.59 minutes),5.375,9.56944444444444,9.5,15.489513892477,7.69386574074073,10.4444444444444,14.9444444444444,14.875
"238","SEPTA3081550","26","Westbound","W4","uta",743s (~12.38 minutes),"05:54:26","06:06:49",2.30444444444444,23,529.020289855072,0s,154.122222222222s (~2.57 minutes),154.122222222222s (~2.57 minutes),13.2222222222222,11.6666666666667,5.44444444444444,11.1481487316066,8.18357487922704,12,24.8888888888889,18.6666666666667
"239","SEPTA3081617","26","Eastbound","E2","uta",724s (~12.07 minutes),"06:27:34","06:39:38",2.39111111111111,24,526.044444444444,0s,159.555555555556s (~2.66 minutes),159.555555555556s (~2.66 minutes),18,12.1111111111111,16,13.2700021561796,19.3287037037037,21.4444444444444,30.1111111111111,34
"240","SEPTA3081737","26","Westbound","W2","uta",885s (~14.75 minutes),"08:18:04","08:32:49",2.34666666666667,23,538.713043478261,0s,173.584722222222s (~2.89 minutes),173.584722222222s (~2.89 minutes),18.0555555555556,24.8194444444445,22.3333333333333,9.9439612855005,21.8369565217391,27.3333333333333,42.875,40.3888888888889
"241","SEPTA3081851","26","Eastbound","E5","uta",914s (~15.23 minutes),"09:04:55","09:20:09",2.38555555555556,24,524.822222222222,0s,206.377777777778s (~3.44 minutes),206.377777777778s (~3.44 minutes),17.3333333333333,27.2222222222222,15.7777777777778,10.7128649710265,14.1944444444444,18,44.5555555555555,33.1111111111111
"242","SEPTA3081929","26","Westbound","W6","uta",888s (~14.8 minutes),"09:35:58","09:50:46",2.29555555555556,23,526.979710144928,0s,232.044444444444s (~3.87 minutes),232.044444444444s (~3.87 minutes),27.4444444444444,19,9.11111111111111,6.98305084745763,15.4975845410628,18.2222222222222,46.4444444444444,36.5555555555555
"243","SEPTA3082540","26","Westbound","W2","uta",718s (~11.97 minutes),"06:10:16","06:22:14",2.315,23,531.44347826087,0s,157.4625s (~2.62 minutes),157.4625s (~2.62 minutes),13.125,20.5,21.3125,12.0804414428764,17.8315217391304,24.4375,33.625,34.4375
"244","SEPTA3082645","26","Eastbound","E7FEL","uta",730s (~12.17 minutes),"06:53:20","07:05:30",2.410625,24,530.3375,0s,191.25625s (~3.19 minutes),191.25625s (~3.19 minutes),18.6875,17.5625,13.0625,13.6915367972456,11.9140625,15,36.25,31.75
"245","SEPTA3082752","26","Westbound","W4","uta",868s (~14.47 minutes),"07:55:55","08:10:23",2.30648351648352,23,529.488389870999,0s,188.256043956044s (~3.14 minutes),188.256043956044s (~3.14 minutes),19.4395604395604,14.7197802197802,2.57142857142857,9.98294394665518,7.88963210702341,11.7857142857143,34.1593406593406,22.010989010989
"246","SEPTA30831059","26","Westbound","W2","uta",904s (~15.07 minutes),"11:35:00","11:50:04",2.326,23,533.968695652174,0s,229.54s (~3.83 minutes),229.54s (~3.83 minutes),25.6,30.8,27.4,10.0386990622678,27.3391304347826,32.8,56.4,53
"247","SEPTA3083540","26","Eastbound","E1","uta",658s (~10.97 minutes),"05:49:26","06:00:24",2.34,24,514.8,0s,123.22s (~2.05 minutes),123.22s (~2.05 minutes),13.2,10.4,12.8,14.2851906719891,14.3416666666667,16,23.6,26
"248","SEPTA3083647","26","Westbound","W1","uta",834s (~13.9 minutes),"07:28:53","07:42:47",2.32833333333333,23,534.504347826087,0s,188.9s (~3.15 minutes),188.9s (~3.15 minutes),16.8333333333333,39.5000000000001,39.1666666666667,4.61821959962319,31.0797101449275,40.3333333333333,56.3333333333334,56
"249","SEPTA3083813","26","Eastbound","E4","uta",879s (~14.65 minutes),"08:25:15","08:39:54",2.41833333333333,24,532.033333333334,0s,163.383333333333s (~2.72 minutes),163.383333333333s (~2.72 minutes),12.3333333333333,23.1666666666667,17.8333333333333,10.7032335566417,15.0208333333333,20.8333333333333,35.5,30.1666666666666
"250","SEPTA3083856","26","Westbound","W4","uta",870s (~14.5 minutes),"08:59:28","09:13:58",2.32333333333333,23,533.356521739131,0s,154.116666666667s (~2.57 minutes),154.116666666667s (~2.57 minutes),14.6666666666667,9.33333333333334,7,9.81877595403403,10.6159420289855,12.3333333333333,24,21.6666666666667
"251","SEPTA3083942","26","Eastbound","E1","uta",831s (~13.85 minutes),"09:54:40","10:08:31",2.42333333333333,24,533.133333333334,0s,202.783333333333s (~3.38 minutes),202.783333333333s (~3.38 minutes),25.5,25.6666666666667,16.1666666666667,12.2635257883612,19.3333333333333,22.8333333333333,51.1666666666667,41.6666666666667
"252","SEPTA3084553","26","Westbound","W1","uta",791s (~13.18 minutes),"06:31:17","06:44:28",2.34166666666667,23,537.565217391305,0s,213.625s (~3.56 minutes),213.625s (~3.56 minutes),22.3333333333333,33.5833333333333,30.9166666666667,11.0839366430799,28.4963768115942,37.9166666666667,55.9166666666666,53.25
"253","SEPTA3084708","26","Eastbound","E1PI","uta",838s (~13.97 minutes),"07:18:12","07:32:10",2.40916666666667,24,530.016666666666,0s,161.8s (~2.7 minutes),161.8s (~2.7 minutes),10,13.8333333333333,14.4166666666667,11.3576918136047,12.65625,17.75,23.8333333333333,24.4166666666667
"254","SEPTA3085559","26","Eastbound","E1","uta",744s (~12.4 minutes),"06:08:45","06:21:09",2.40111111111111,24,528.244444444444,0s,159.777777777778s (~2.66 minutes),159.777777777778s (~2.66 minutes),16.5555555555555,13.7777777777778,7.77777777777778,12.7414671343292,10.2731481481482,11.7777777777778,30.3333333333333,24.3333333333333
"255","SEPTA3085715","26","Westbound","W2","uta",942s (~15.7 minutes),"07:53:13","08:08:55",2.30222222222222,23,528.510144927536,0s,225.255555555556s (~3.75 minutes),225.255555555556s (~3.75 minutes),27.8888888888889,37.4444444444445,29.6666666666667,9.60020315520354,28.280193236715,34,65.3333333333334,57.5555555555556
"256","SEPTA3085836","26","Eastbound","E1PI","uta",856s (~14.27 minutes),"08:48:07","09:02:23",2.43555555555556,24,535.822222222222,0s,198.755555555556s (~3.31 minutes),198.755555555556s (~3.31 minutes),18.6666666666667,21.5555555555555,19.6666666666667,11.139396854591,19.9305555555556,22.1111111111111,40.2222222222222,38.3333333333334
"257","SEPTA3086610","26","Eastbound","E4","uta",626s (~10.43 minutes),"06:19:22","06:29:48",2.37222222222222,24,521.888888888889,0s,140.755555555556s (~2.35 minutes),140.755555555556s (~2.35 minutes),9.77777777777778,12.7777777777778,8.11111111111111,14.5117646198551,7.57870370370371,10.6666666666667,22.5555555555556,17.8888888888889
"258","SEPTA3086647","26","Westbound","W5","uta",351s (~5.85 minutes),"06:49:48","06:55:39",1.22,12,536.8,0s,85.8375s (~1.43 minutes),85.8375s (~1.43 minutes),6.75,9.5,3.625,NA,6.64583333333333,9.25,16.25,10.375
"259","SEPTA3086721","26","Westbound","W4","uta",866s (~14.43 minutes),"07:25:17","07:39:43",2.312,23,530.754782608696,0s,277.08s (~4.62 minutes),277.08s (~4.62 minutes),41.2,36.7,12.4,10.4384022377439,20.804347826087,27.5,77.9,53.6
"260","SEPTA3086807","26","Eastbound","E2PI","uta",885s (~14.75 minutes),"08:19:09","08:33:54",2.433,24,535.26,0s,195.44s (~3.26 minutes),195.44s (~3.26 minutes),19.7,21.6,17.7,10.6725743245476,18.2416666666667,21.5,41.3,37.4
"261","SEPTA30871010","26","Westbound","W6","uta",799s (~13.32 minutes),"10:14:43","10:28:02",2.28363636363637,23,524.24347826087,0s,213.809090909091s (~3.56 minutes),213.809090909091s (~3.56 minutes),22.5454545454545,18.6363636363636,12.3636363636364,11.0822704988142,16.2292490118577,17.8181818181818,41.1818181818181,34.9090909090909
"262","SEPTA3087640","26","Westbound","W3","uta",763s (~12.72 minutes),"07:00:06","07:12:49",2.33166666666666,23,535.269565217391,0s,193.583333333333s (~3.23 minutes),193.583333333333s (~3.23 minutes),25.4166666666667,40.8333333333334,41.8333333333333,11.7484140990719,35.7028985507246,44,66.25,67.25
"263","SEPTA3087738","26","Eastbound","E3","uta",927s (~15.45 minutes),"07:48:45","08:04:12",2.44333333333333,24,537.533333333333,0s,226.533333333333s (~3.78 minutes),226.533333333333s (~3.78 minutes),24.75,30.5,23.9166666666667,10.6053140751417,23.1493055555556,28.75,55.25,48.6666666666667
"264","SEPTA3087844","26","Westbound","W4","uta",816s (~13.6 minutes),"08:46:44","09:00:20",2.31416666666667,23,531.252173913043,0s,183.066666666667s (~3.05 minutes),183.066666666667s (~3.05 minutes),17.9166666666667,12.3333333333333,5.83333333333333,10.7681465812338,10.804347826087,13.6666666666667,30.25,23.75
"265","SEPTA3087930","26","Eastbound","E5","uta",826s (~13.77 minutes),"09:42:37","09:56:23",2.41416666666667,24,531.116666666667,0s,181.008333333333s (~3.02 minutes),181.008333333333s (~3.02 minutes),15.25,27.8333333333334,20.5833333333333,11.6854627457273,15.2222222222222,22,43.0833333333334,35.8333333333333
